"Date"	"Player"	"Reason"	"Amount"
"2025-11-15 00:19:23"	"kokos4o"	"Deposit"	"10"
"2025-11-14 23:12:52"	"FizzyOrange"	"Deposit"	"6"
"2025-11-14 23:11:17"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-14 22:50:18"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-14 21:52:47"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-14 21:45:40"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-14 21:40:43"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-14 21:24:33"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-14 21:16:10"	"darkinwhity"	"Deposit"	"224"
"2025-11-14 21:16:06"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-14 21:14:26"	"Oxyjhin"	"Deposit"	"296"
"2025-11-14 21:14:17"	"kokos4o"	"Deposit"	"60"
"2025-11-14 21:14:12"	"RovenXii"	"Deposit"	"30"
"2025-11-14 21:13:45"	"Nexara"	"Deposit"	"13"
"2025-11-14 21:13:42"	"Oxyjhin"	"Deposit"	"4"
"2025-11-14 21:12:26"	"GooglyMoogly0001"	"Deposit"	"38"
"2025-11-14 21:10:55"	"darkinwhity"	"Withdrawal"	"-10"
"2025-11-14 21:08:55"	"RovenXii"	"Deposit"	"7"
"2025-11-14 21:07:10"	"GooglyMoogly0001"	"Withdrawal"	"-10"
"2025-11-14 21:07:04"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-14 21:07:03"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-14 21:04:53"	"Nexara"	"Withdrawal"	"-10"
"2025-11-14 21:04:46"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-14 20:59:27"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-14 20:58:01"	"darkinwhity"	"Withdrawal"	"-10"
"2025-11-14 20:56:24"	"FizzyOrange"	"Deposit"	"40"
"2025-11-14 20:44:34"	"FishyAccountant"	"Deposit"	"30"
"2025-11-14 20:30:32"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-14 19:43:18"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-14 19:42:11"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-14 19:32:25"	"Nexara"	"Withdrawal"	"-10"
"2025-11-14 19:03:52"	"Justa"	"Withdrawal"	"-10"
"2025-11-14 19:00:20"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-14 18:56:33"	"Nexara"	"Withdrawal"	"-10"
"2025-11-14 18:37:11"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-14 18:13:49"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-14 18:03:16"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-14 17:45:35"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-14 17:34:42"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-14 17:32:50"	"Nexara"	"Withdrawal"	"-10"
"2025-11-14 17:31:58"	"GooglyMoogly0001"	"Withdrawal"	"-10"
"2025-11-14 17:27:27"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-14 17:16:01"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-14 17:13:35"	"Justa"	"Withdrawal"	"-10"
"2025-11-14 17:13:32"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-14 16:59:58"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-14 16:53:08"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-14 16:34:48"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-14 16:21:13"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-14 16:00:53"	"Nexara"	"Deposit"	"10"
"2025-11-14 15:58:40"	"Nexara"	"Withdrawal"	"-10"
"2025-11-14 15:57:11"	"Nexara"	"Deposit"	"10"
"2025-11-14 15:50:13"	"darkinwhity"	"Withdrawal"	"-10"
"2025-11-14 14:35:33"	"FishyAccountant"	"Deposit"	"34"
"2025-11-14 14:15:27"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-14 14:10:06"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-14 13:34:35"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-14 13:28:41"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-14 01:23:13"	"Nexara"	"Deposit"	"16"
"2025-11-14 01:22:40"	"Oxyjhin"	"Deposit"	"32"
"2025-11-14 01:03:30"	"RovenXii"	"Deposit"	"10"
"2025-11-14 01:00:34"	"kokos4o"	"Deposit"	"10"
"2025-11-14 00:59:58"	"Oxyjhin"	"Deposit"	"20"
"2025-11-14 00:49:20"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-14 00:38:36"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-13 22:07:44"	"Oxyjhin"	"Deposit"	"10"
"2025-11-13 21:47:56"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-13 21:43:19"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-13 21:32:23"	"Oxyjhin"	"Deposit"	"10"
"2025-11-13 20:43:37"	"Oxyjhin"	"Deposit"	"24"
"2025-11-13 20:39:40"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-13 19:34:18"	"kokos4o"	"Deposit"	"6"
"2025-11-13 19:33:51"	"RovenXii"	"Deposit"	"17"
"2025-11-13 19:33:45"	"Oxyjhin"	"Deposit"	"7"
"2025-11-13 19:25:10"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-13 19:21:00"	"Oxyjhin"	"Deposit"	"6"
"2025-11-13 18:49:01"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-13 18:42:06"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-13 18:40:58"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-13 18:40:15"	"yourpapapa"	"Deposit"	"60"
"2025-11-13 18:39:55"	"kokos4o"	"Deposit"	"60"
"2025-11-13 18:39:52"	"Nexara"	"Withdrawal"	"-10"
"2025-11-13 18:39:16"	"darkinwhity"	"Deposit"	"7"
"2025-11-13 18:39:07"	"Nexara"	"Deposit"	"35"
"2025-11-13 18:38:54"	"RovenXii"	"Deposit"	"10"
"2025-11-13 18:35:26"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-13 18:29:42"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-13 18:22:01"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-13 18:03:28"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-13 18:03:24"	"Nexara"	"Withdrawal"	"-10"
"2025-11-13 18:03:13"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-13 17:53:32"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-13 17:51:38"	"Nexara"	"Withdrawal"	"-10"
"2025-11-13 17:25:27"	"RovenXii"	"Deposit"	"10"
"2025-11-13 17:24:13"	"kokos4o"	"Deposit"	"20"
"2025-11-13 17:18:39"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-13 17:07:46"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-13 16:59:31"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-13 14:36:15"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-13 14:35:45"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-13 14:24:03"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-13 14:18:33"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-13 14:04:46"	"FizzyOrange"	"Withdrawal"	"-3"
"2025-11-13 12:59:22"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-13 12:14:39"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-13 11:58:21"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-13 11:53:54"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-13 11:39:04"	"FizzyOrange"	"Withdrawal"	"-4"
"2025-11-13 11:08:34"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-13 10:26:21"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-13 02:13:38"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-13 01:59:09"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-13 00:43:12"	"Oxyjhin"	"Deposit"	"102"
"2025-11-12 23:12:03"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-12 23:04:53"	"FizzyOrange"	"Withdrawal"	"-7"
"2025-11-12 22:12:41"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-12 22:12:20"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-12 21:49:26"	"Oxyjhin"	"Deposit"	"10"
"2025-11-12 21:28:14"	"Nexara"	"Withdrawal"	"-10"
"2025-11-12 21:25:57"	"Nexara"	"Withdrawal"	"-10"
"2025-11-12 20:51:41"	"FizzyOrange"	"Withdrawal"	"-3"
"2025-11-12 19:40:38"	"RovenXii"	"Deposit"	"7"
"2025-11-12 19:26:09"	"RovenXii"	"Deposit"	"10"
"2025-11-12 19:21:41"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-12 19:18:34"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-12 19:14:37"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-12 19:06:22"	"darkinwhity"	"Withdrawal"	"-10"
"2025-11-12 18:44:23"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-12 18:40:35"	"Nexara"	"Withdrawal"	"-10"
"2025-11-12 18:39:48"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-12 18:39:40"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-12 18:18:26"	"Nexara"	"Withdrawal"	"-10"
"2025-11-12 18:13:23"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-12 17:53:44"	"FizzyOrange"	"Deposit"	"190"
"2025-11-12 17:49:58"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-12 17:12:51"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-12 16:50:24"	"RovenXii"	"Deposit"	"20"
"2025-11-12 16:36:16"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-12 16:34:50"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-12 16:34:00"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-12 16:33:34"	"Nexara"	"Withdrawal"	"-10"
"2025-11-12 16:33:26"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-12 16:09:30"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-12 16:09:27"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-12 16:09:26"	"StrikeDestiny"	"Withdrawal"	"-10"
"2025-11-12 16:08:35"	"Nexara"	"Withdrawal"	"-10"
"2025-11-12 16:08:29"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-12 16:06:26"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-12 16:00:06"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-12 15:59:28"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-12 15:16:04"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-12 15:15:59"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-12 15:15:13"	"kokos4o"	"Deposit"	"200"
"2025-11-12 15:08:10"	"Nexara"	"Withdrawal"	"-10"
"2025-11-12 14:54:24"	"Nexara"	"Withdrawal"	"-10"
"2025-11-12 14:52:43"	"kokos4o"	"Withdrawal"	"-30"
"2025-11-12 14:52:31"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-12 14:50:03"	"Nexara"	"Withdrawal"	"-10"
"2025-11-12 14:38:22"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-12 01:23:11"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-12 01:09:50"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-12 00:54:51"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-12 00:36:44"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-12 00:25:45"	"FizzyOrange"	"Withdrawal"	"-3"
"2025-11-11 23:30:03"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-11 22:58:17"	"FizzyOrange"	"Withdrawal"	"-3"
"2025-11-11 22:32:57"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-11 22:00:24"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-11 21:50:23"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-11 19:23:58"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-11 17:13:29"	"StrikeDestiny"	"Withdrawal"	"-10"
"2025-11-11 13:48:59"	"Nexara"	"Withdrawal"	"-10"
"2025-11-10 19:30:33"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-10 17:51:34"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-10 14:39:31"	"Nexara"	"Withdrawal"	"-10"
"2025-11-10 14:38:23"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-10 14:38:12"	"GooglyMoogly0001"	"Withdrawal"	"-10"
"2025-11-10 14:38:05"	"kokos4o"	"Withdrawal"	"-9"
"2025-11-10 14:37:59"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-10 14:37:59"	"kokos4o"	"Withdrawal"	"-1"
"2025-11-10 14:36:49"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-10 14:30:30"	"Justa"	"Withdrawal"	"-10"
"2025-11-10 13:56:17"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-10 13:56:12"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-10 13:55:39"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-10 13:55:04"	"Justa"	"Withdrawal"	"-10"
"2025-11-10 13:46:01"	"GooglyMoogly0001"	"Withdrawal"	"-10"
"2025-11-10 13:45:40"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-10 13:45:38"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-10 13:45:37"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-10 13:45:37"	"Nexara"	"Withdrawal"	"-10"
"2025-11-10 13:44:12"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-10 13:14:34"	"Oxyjhin"	"Deposit"	"20"
"2025-11-10 12:49:08"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-10 12:13:15"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-10 12:04:44"	"Oxyjhin"	"Deposit"	"15"
"2025-11-10 11:39:49"	"Oxyjhin"	"Deposit"	"148"
"2025-11-10 11:36:32"	"Oxyjhin"	"Deposit"	"14"
"2025-11-10 11:14:20"	"Oxyjhin"	"Deposit"	"7"
"2025-11-10 08:59:34"	"Oxyjhin"	"Deposit"	"22"
"2025-11-10 04:27:45"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-09 23:53:05"	"FizzyOrange"	"Deposit"	"101"
"2025-11-09 23:51:02"	"FizzyOrange"	"Deposit"	"10"
"2025-11-09 23:50:18"	"StrikeDestiny"	"Withdrawal"	"-10"
"2025-11-09 23:48:23"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-09 23:38:05"	"StrikeDestiny"	"Withdrawal"	"-6"
"2025-11-09 22:52:24"	"Nexara"	"Deposit"	"10"
"2025-11-09 22:42:38"	"pandarea"	"Withdrawal"	"-10"
"2025-11-09 22:40:21"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-09 22:39:27"	"Nexara"	"Withdrawal"	"-10"
"2025-11-09 22:38:44"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-09 20:02:41"	"RovenXii"	"Deposit"	"10"
"2025-11-09 19:58:42"	"Nexara"	"Deposit"	"10"
"2025-11-09 19:46:14"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-09 19:45:58"	"RovenXii"	"Deposit"	"20"
"2025-11-09 19:37:17"	"Nexara"	"Withdrawal"	"-10"
"2025-11-09 19:37:15"	"RovenXii"	"Deposit"	"64"
"2025-11-09 19:36:06"	"Justa"	"Withdrawal"	"-10"
"2025-11-09 19:35:45"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 19:11:12"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-09 19:08:08"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 19:06:59"	"Nexara"	"Withdrawal"	"-10"
"2025-11-09 19:05:17"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-09 19:05:14"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-09 18:54:46"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 18:54:07"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-09 18:52:26"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-09 18:22:12"	"FizzyOrange"	"Deposit"	"7"
"2025-11-09 17:55:16"	"Nexara"	"Withdrawal"	"-10"
"2025-11-09 17:30:41"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 17:20:38"	"Nexara"	"Deposit"	"10"
"2025-11-09 17:14:08"	"Nexara"	"Withdrawal"	"-10"
"2025-11-09 17:05:20"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-09 17:00:13"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-09 16:59:33"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 15:59:21"	"Oxyjhin"	"Deposit"	"10"
"2025-11-09 15:35:34"	"Oxyjhin"	"Deposit"	"10"
"2025-11-09 15:35:22"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 15:08:22"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 15:08:21"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-09 14:54:11"	"yourpapapa"	"Deposit"	"20"
"2025-11-09 14:53:47"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-09 14:51:32"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-09 14:43:53"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-09 14:42:26"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-09 14:37:54"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 13:46:01"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 13:37:48"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-09 10:41:25"	"RovenXii"	"Deposit"	"4"
"2025-11-09 06:43:02"	"FizzyOrange"	"Deposit"	"126"
"2025-11-09 06:36:47"	"FizzyOrange"	"Deposit"	"26"
"2025-11-09 05:00:50"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-09 03:03:03"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-09 02:08:45"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 01:58:58"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-09 01:58:25"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 01:31:35"	"RovenXii"	"Deposit"	"10"
"2025-11-09 00:39:18"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-09 00:38:27"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 00:33:54"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-09 00:21:08"	"Justa"	"Withdrawal"	"-10"
"2025-11-09 00:17:13"	"Justa"	"Withdrawal"	"-1"
"2025-11-09 00:17:10"	"Justa"	"Withdrawal"	"-9"
"2025-11-09 00:12:09"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-09 00:11:57"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-08 23:57:56"	"RovenXii"	"Deposit"	"10"
"2025-11-08 23:44:37"	"Justa"	"Withdrawal"	"-10"
"2025-11-08 23:41:13"	"Nexara"	"Withdrawal"	"-10"
"2025-11-08 23:30:42"	"Nexara"	"Deposit"	"39"
"2025-11-08 22:54:20"	"Justa"	"Deposit"	"100"
"2025-11-08 22:54:15"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-08 22:51:12"	"pandarea"	"Withdrawal"	"-10"
"2025-11-08 22:17:00"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-08 22:06:23"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-08 21:10:03"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-08 21:08:05"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-08 21:04:13"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-08 21:04:07"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-08 20:49:55"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-08 20:05:33"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-08 19:22:55"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-08 19:18:09"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-08 18:17:55"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-08 18:15:45"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-08 17:58:56"	"Oxyjhin"	"Deposit"	"66"
"2025-11-08 17:26:59"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-08 17:25:43"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-08 17:21:16"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-08 16:15:58"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-08 15:36:09"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-08 14:59:49"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-08 12:25:36"	"jamjar97"	"Deposit"	"5"
"2025-11-08 12:07:07"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-08 08:38:43"	"Nexara"	"Withdrawal"	"-10"
"2025-11-08 05:45:15"	"FizzyOrange"	"Deposit"	"59"
"2025-11-08 03:26:07"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-08 03:24:16"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-08 03:24:12"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-08 03:23:45"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-08 03:00:39"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-08 03:00:13"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-08 00:03:14"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-07 23:16:54"	"Oxyjhin"	"Deposit"	"129"
"2025-11-07 19:37:46"	"FizzyOrange"	"Deposit"	"34"
"2025-11-07 19:33:25"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-07 19:27:27"	"FizzyOrange"	"Deposit"	"46"
"2025-11-07 19:26:10"	"FizzyOrange"	"Deposit"	"6"
"2025-11-07 18:45:46"	"Nexara"	"Withdrawal"	"-10"
"2025-11-07 18:44:15"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-07 17:51:20"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-07 17:44:18"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-07 17:06:59"	"FizzyOrange"	"Deposit"	"10"
"2025-11-07 16:43:43"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-07 16:21:25"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-07 16:18:53"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-07 14:55:33"	"RovenXii"	"Deposit"	"76"
"2025-11-07 14:54:47"	"RovenXii"	"Deposit"	"10"
"2025-11-07 14:51:18"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-07 14:49:30"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-07 13:57:29"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-07 13:56:38"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-07 13:55:41"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-07 13:54:58"	"yourpapapa"	"Deposit"	"10"
"2025-11-07 13:54:34"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-07 13:53:29"	"yourpapapa"	"Deposit"	"10"
"2025-11-07 12:51:17"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-07 12:43:24"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-07 11:42:19"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-07 11:39:19"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-07 11:39:14"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-07 11:15:54"	"FizzyOrange"	"Deposit"	"6"
"2025-11-07 11:05:30"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-07 10:33:57"	"Nexara"	"Withdrawal"	"-10"
"2025-11-07 02:49:04"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-07 02:33:32"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-06 23:52:52"	"RovenXii"	"Deposit"	"10"
"2025-11-06 23:29:57"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-06 22:56:08"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-06 22:56:00"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-06 22:45:33"	"Oxyjhin"	"Deposit"	"10"
"2025-11-06 22:32:18"	"Oxyjhin"	"Deposit"	"1"
"2025-11-06 22:26:44"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-06 22:20:40"	"Nexara"	"Withdrawal"	"-10"
"2025-11-06 22:15:12"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-06 20:49:02"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-06 18:25:38"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-06 18:22:31"	"pandarea"	"Withdrawal"	"-10"
"2025-11-06 17:57:40"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-06 17:32:01"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-06 16:51:44"	"RovenXii"	"Deposit"	"30"
"2025-11-06 16:29:52"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-06 14:15:55"	"RovenXii"	"Deposit"	"10"
"2025-11-06 14:05:41"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-06 14:04:25"	"Nexara"	"Withdrawal"	"-10"
"2025-11-06 14:00:48"	"RovenXii"	"Deposit"	"10"
"2025-11-06 13:59:46"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-06 13:42:41"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-06 13:40:21"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-06 13:19:09"	"Nexara"	"Withdrawal"	"-10"
"2025-11-06 13:16:21"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-06 12:14:07"	"FizzyOrange"	"Deposit"	"163"
"2025-11-06 11:25:48"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-06 11:25:40"	"Nexara"	"Withdrawal"	"-10"
"2025-11-06 10:52:30"	"RovenXii"	"Deposit"	"10"
"2025-11-06 10:38:43"	"RovenXii"	"Deposit"	"23"
"2025-11-06 09:56:19"	"kokos4o"	"Deposit"	"10"
"2025-11-06 09:18:41"	"kokos4o"	"Withdrawal"	"-10"
"2025-11-06 08:37:30"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-05 19:54:09"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-05 19:27:01"	"FizzyOrange"	"Withdrawal"	"-10"
"2025-11-05 17:07:43"	"Nexara"	"Withdrawal"	"-10"
"2025-11-05 17:02:25"	"yourpapapa"	"Withdrawal"	"-10"
"2025-11-05 16:59:48"	"RovenXii"	"Withdrawal"	"-10"
"2025-11-05 16:50:14"	"Nexara"	"Withdrawal"	"-10"
"2025-11-05 16:49:56"	"Oxyjhin"	"Withdrawal"	"-10"
"2025-11-05 16:31:52"	"RovenXii"	"Deposit"	"10"
